total_bill,tip,dessert,day,time,size
12.337339472328853,1.8933746479317461,Yes,Thur,Lunch,2
17.14392016095028,2.3558174918203476,Yes,Thur,Lunch,2
20.5346688449306,3.1973422622773815,Yes,Thur,Lunch,4
17.32676700120316,3.0906207665356127,Yes,Thur,Lunch,3
28.24657453792654,3.0695746456305173,Yes,Sat,Dinner,3
36.25821407828895,2.00304218593282,Yes,Sat,Dinner,4
25.358768636178567,1.6183660959697315,Yes,Sat,Dinner,2
12.339388075705024,2.3687589573299404,Yes,Sat,Dinner,2
27.744245163164557,1.7428267987853507,Yes,Sat,Dinner,3
25.091372958777285,4.397775308987815,Yes,Sat,Dinner,4
44.13858696127239,6.067337278930212,No,Sat,Dinner,4
14.367763619197792,2.6616996884079365,Yes,Sat,Dinner,2
27.24590406401884,5.3072191566430735,Yes,Sat,Dinner,3
11.700999984100314,1.058409138347481,Yes,Sat,Dinner,2
28.35145199161876,2.5887531748855617,Yes,Sat,Dinner,5
12.636987304251397,1.6043990791387897,Yes,Sat,Dinner,2
7.778105600174178,1.3637649050132667,Yes,Sat,Dinner,2
32.347015443071996,2.0887840528793107,Yes,Sat,Dinner,4
13.372201005822246,2.3128810942693265,Yes,Fri,Lunch,2
12.257042644871827,3.20821887996773,Yes,Fri,Lunch,2
8.314992354920147,2.1048181265772494,Yes,Fri,Lunch,1
16.803134426937515,2.9366795963036108,No,Fri,Lunch,3
13.738071826791892,1.6284788772052758,Yes,Fri,Lunch,2
16.0447302993769,2.7015911522122322,Yes,Fri,Lunch,2
10.839400108884051,2.0104835520850384,Yes,Fri,Lunch,2
22.332123035748207,2.5259721133617443,No,Sat,Dinner,4
12.951369292358324,2.824408049193161,No,Sat,Dinner,2
20.315466113455617,2.575917805208221,Yes,Sat,Dinner,2
25.32600292314942,1.844849167611805,Yes,Sat,Dinner,4
14.721627377933022,2.814333410782823,Yes,Sat,Dinner,3
12.539557957618339,3.416537482809105,No,Sat,Dinner,2
11.340682662423028,1.3491880232839306,No,Sat,Dinner,2
15.885137344287221,2.9927196094339252,Yes,Sat,Dinner,2
10.430781729034702,1.1690358234217655,No,Sat,Dinner,2
12.526997781394622,0.9088375143222805,Yes,Sat,Dinner,2
32.790978412020856,0.9054176297846243,Yes,Sat,Dinner,2
33.170377616142076,3.315737574208918,No,Sat,Dinner,3
30.97507511509791,4.047738024505105,No,Sat,Dinner,3
26.912093232447422,1.6061538263278656,Yes,Sat,Dinner,2
21.172052185620526,1.6566637174583558,Yes,Sat,Dinner,2
18.552626718121076,1.5804705004991901,No,Sat,Dinner,2
18.29700034634681,3.2000987750701966,No,Thur,Dinner,2
15.553425003081827,0.9116480426228956,No,Sun,Dinner,2
10.677823193217911,1.6157162747870892,No,Sun,Dinner,3
21.586495728127716,2.71547335299118,No,Sun,Dinner,3
21.42397557027259,2.8216589952406497,No,Sun,Dinner,2
23.42133279151535,2.8268489825598775,No,Sun,Dinner,4
25.378756119207154,3.62244853022298,No,Sun,Dinner,4
9.12374956640584,2.1822113372106067,No,Sun,Dinner,2
26.33747870714695,2.429033749216238,No,Sun,Dinner,4
15.774925503278297,2.1202397689882386,No,Sun,Dinner,2
15.749451984232488,3.2575842007906397,No,Sun,Dinner,2
9.771600256915093,1.847615134530002,No,Sun,Dinner,2
32.79447398977248,3.2695599800717217,No,Sun,Dinner,4
15.29436795412313,1.5240658372152476,No,Sun,Dinner,2
18.960448147981637,2.8983255219763593,No,Sun,Dinner,4
13.786111453684635,2.734060926362618,No,Sun,Dinner,2
23.156250027264655,3.5565795796955513,No,Sun,Dinner,2
10.167842550745064,1.6523584921104761,No,Sun,Dinner,3
15.442031464696344,3.9383065465328437,No,Sun,Dinner,3
17.522458976171656,3.3248665291006363,No,Sun,Dinner,3
22.234397334114732,3.063872227101563,No,Sat,Dinner,3
18.237009076145736,4.3563510157961876,No,Sat,Dinner,2
19.77883610534623,2.6070183849200435,No,Sat,Dinner,2
17.139816577638392,2.0891247296554645,No,Sat,Dinner,2
35.564174663144385,6.018291039077965,No,Sat,Dinner,4
17.947321362543683,3.203199943647843,No,Sat,Dinner,2
17.90637498927058,2.5612094161763097,No,Sat,Dinner,4
14.280523456617987,1.8898221801005433,No,Sat,Dinner,2
13.573594458287419,1.9389854383305953,No,Sat,Dinner,2
20.772016599061427,3.6155083562034216,No,Sat,Dinner,2
20.235870150478988,2.473217448236754,No,Sat,Dinner,2
9.118161239255317,1.3908438082090862,No,Sat,Dinner,2
17.811402463457362,2.4690277936072986,No,Sat,Dinner,4
15.181497819394531,3.029831411468593,No,Sat,Dinner,2
19.971133551254365,2.5314216150439557,No,Sat,Dinner,4
16.218441474315664,3.039414336122105,No,Sat,Dinner,2
22.374194336765118,2.8676477644617853,No,Sat,Dinner,3
15.160280709851436,1.8671925261870692,No,Sat,Dinner,3
15.832482313885595,3.2013045639454134,No,Sat,Dinner,3
18.61992132128376,2.4617075497604755,No,Sat,Dinner,3
31.893110521521297,3.937816686289202,No,Sat,Dinner,3
14.536085835291928,2.0438611007238188,No,Sat,Dinner,3
17.28074383575539,2.696243435882316,No,Sun,Dinner,2
14.6147866840336,3.248556391644544,No,Sun,Dinner,2
9.459578117355347,1.36431060358394,No,Sun,Dinner,2
28.48817491135687,4.931050827834981,No,Sun,Dinner,4
16.93820704227301,3.027480049429162,No,Sun,Dinner,2
23.692142492051698,4.458798898101539,No,Sun,Dinner,2
29.449133511494356,4.671946814503397,No,Sun,Dinner,4
30.315904089909132,1.4227471657065451,No,Sun,Dinner,3
18.51809352022387,3.0376732527277124,No,Sun,Dinner,2
13.219788716226095,2.555899818838948,No,Sun,Dinner,2
10.380118049059078,2.355918946402438,No,Sun,Dinner,2
36.5905953512365,3.42055686598569,No,Sun,Dinner,4
9.065466141876088,1.6052252541587755,No,Sun,Dinner,2
23.85211713959816,3.406883071642583,No,Sun,Dinner,4
19.63943715392765,3.855216391644779,No,Sun,Dinner,2
35.73650666076779,2.008381397120265,Yes,Sat,Dinner,4
28.65237013016319,1.3507885350370548,No,Sat,Dinner,2
11.81635808138729,1.6286968109344349,Yes,Sat,Dinner,2
52.29123046981429,4.815077451832907,No,Sat,Dinner,4
20.407016622501374,2.4948115152286574,Yes,Sat,Dinner,2
14.635149399061707,2.102729613308021,Yes,Sat,Dinner,2
11.11562797323767,1.9836467800919864,Yes,Sat,Dinner,2
18.069507834589977,3.4194896890528916,Yes,Sat,Dinner,4
16.367855476194777,2.622332561717641,No,Sat,Dinner,3
21.497521938496714,2.9185540495879883,No,Sat,Dinner,3
17.83626958735034,2.716146369225415,No,Sat,Dinner,2
3.3637967245590676,0.9723636725159628,Yes,Sat,Dinner,1
18.564069664176753,1.8931492981064408,No,Sat,Dinner,2
14.496021498196141,1.9559204187509633,Yes,Sat,Dinner,2
12.947321756280408,1.987751847807025,No,Sat,Dinner,2
15.70022978601871,3.063535263549772,No,Sat,Dinner,3
24.38308862488765,2.5492433805266645,Yes,Sat,Dinner,2
26.812487321338846,4.076038694232072,Yes,Sat,Dinner,2
14.3046075651802,2.356004692445709,No,Sat,Dinner,2
10.83290785888773,1.2539229068030922,No,Sat,Dinner,2
16.250628003201076,3.2236247339074353,Yes,Sat,Dinner,2
29.658621260941146,3.476518752665559,No,Thur,Lunch,4
24.791592713110287,2.5153503446725183,No,Thur,Lunch,2
17.145417172169413,2.8083092391000197,No,Thur,Lunch,2
20.374144748473267,2.4061054728030298,Yes,Thur,Lunch,2
15.862942287688426,3.5203294169658275,No,Thur,Lunch,2
10.750894300335869,1.8820236167999402,No,Thur,Lunch,1
35.464766084426046,3.750170780568334,Yes,Thur,Lunch,2
15.682358513984632,1.8293362652586578,No,Thur,Lunch,2
33.074412539999926,3.6341632956052456,No,Thur,Lunch,4
13.63691243771609,1.9009989598544244,No,Thur,Lunch,2
17.843881987821643,3.9698817931562513,No,Thur,Lunch,2
25.822136285211702,5.262209858847736,No,Thur,Lunch,2
21.424936654950134,2.4159414513059874,No,Thur,Lunch,2
30.450372305992445,2.176877202781315,Yes,Fri,Dinner,2
22.557074936584748,2.856673169351415,No,Fri,Dinner,2
5.595999306241414,0.9481235034788458,Yes,Fri,Dinner,2
15.182184409067084,4.426106610402328,Yes,Fri,Dinner,2
23.993658669847903,2.817284724888863,No,Fri,Dinner,2
39.735061562838204,3.3267546769214555,Yes,Fri,Dinner,4
28.92233587242564,3.401397734353414,Yes,Fri,Dinner,2
12.536258278019977,1.4947008586873396,Yes,Fri,Dinner,2
19.98481547183036,2.9103445505046386,Yes,Fri,Dinner,2
12.549232261197565,1.6064846708296647,No,Fri,Dinner,2
12.459615582995728,2.4252088930179942,Yes,Fri,Dinner,2
15.720593822202837,3.182410407014671,Yes,Fri,Dinner,2
43.53385116215285,1.8822386156837196,Yes,Sat,Dinner,3
21.93856959815216,2.944820171841503,Yes,Sat,Dinner,2
21.25353753740944,3.3136910081000313,No,Sat,Dinner,2
14.828735843239478,1.792694701108695,Yes,Sat,Dinner,2
21.49061257289723,3.6178759173758848,Yes,Sat,Dinner,2
24.502900867762342,3.4574808171329825,Yes,Sat,Dinner,2
16.782335862334715,4.035031845020023,No,Sat,Dinner,2
13.946240172825137,3.78334251793961,Yes,Sat,Dinner,2
12.899505969734463,2.825383735826321,No,Sat,Dinner,2
7.819504701782289,1.0726971079435854,No,Sat,Dinner,1
40.66765029787193,2.6808181499851376,No,Sun,Dinner,3
22.028814718438344,2.1101493304822982,No,Sun,Dinner,2
25.337554204837293,3.5167273714628426,No,Sun,Dinner,3
17.370382209339514,3.4505182138833663,No,Sun,Dinner,2
28.717198482898688,4.344807607246459,No,Sun,Dinner,4
10.589590745239827,1.5882919448494541,No,Thur,Lunch,2
11.49369752029707,1.8682786707111938,No,Thur,Lunch,2
25.588905900746735,2.323658954442167,No,Thur,Lunch,4
11.551394316753502,2.2832868798496744,No,Thur,Lunch,2
14.109161874450539,1.7798808191932676,No,Thur,Lunch,2
13.541124718427175,2.453850109232878,No,Thur,Lunch,2
16.143489325273354,1.8132096799036286,No,Thur,Lunch,2
13.41493754308991,2.6330263770378495,No,Thur,Lunch,2
31.689095397969613,3.2886459937845545,No,Thur,Lunch,6
8.162478039303977,1.3955577036723772,No,Thur,Lunch,2
14.934942571857734,2.064440357727422,No,Thur,Lunch,2
11.536030415285426,1.8107095396161212,No,Thur,Lunch,2
23.67765063947941,1.8916222531700075,No,Thur,Lunch,3
19.117113467294494,1.4116198452974231,No,Thur,Lunch,2
20.113735429814472,2.3423116486474145,No,Thur,Lunch,2
10.939685952127814,1.5490640567291276,No,Thur,Lunch,2
11.982937004465015,2.010983881494016,No,Thur,Lunch,2
19.48355007434513,3.176860938489758,No,Thur,Lunch,2
9.069932486803205,1.2708275491417755,No,Thur,Lunch,2
11.223963810494299,2.181911127429211,No,Thur,Lunch,2
14.974103690986501,1.8613020163726703,No,Thur,Lunch,2
14.842806022710715,1.9358575609921096,Yes,Thur,Lunch,2
11.921076937057393,2.663782023729343,No,Thur,Lunch,2
16.523403809367288,3.7148613739182554,No,Thur,Lunch,2
34.33240751372591,4.767758428310354,No,Thur,Lunch,6
43.82114644052102,3.486056124362668,No,Thur,Lunch,5
29.305130696912503,4.257495490879448,No,Thur,Lunch,6
14.965467175353192,2.312243012437358,No,Thur,Lunch,2
8.037219392068375,1.4389307843966395,No,Thur,Lunch,2
17.75210457837054,1.4629755839420642,No,Thur,Lunch,3
12.663627208101197,1.506231219254767,No,Thur,Lunch,2
10.186984894084535,1.8000928987164544,No,Thur,Lunch,2
8.151314283325078,1.827890394616047,No,Thur,Lunch,2
14.01508377424896,2.6912972445232266,No,Sun,Dinner,2
14.269235857734547,2.155026956981583,No,Sun,Dinner,2
18.08433258628933,2.7518339382734167,No,Sun,Dinner,3
26.63171211776985,1.7989272892564436,No,Sun,Dinner,4
17.976083650189786,1.9801912964243131,No,Sun,Dinner,4
29.242154657081706,4.437860244343419,No,Sun,Dinner,5
50.72362089579803,3.5918250013725532,No,Sun,Dinner,6
26.515080210507517,3.3948484405704176,No,Sun,Dinner,4
12.393954916503107,2.52287777907206,No,Sun,Dinner,2
15.514571775594307,2.017475279946242,No,Sun,Dinner,4
19.522901837020278,3.7336586873055673,No,Sun,Dinner,4
13.146125500235694,2.6634657383412685,No,Sun,Dinner,2
16.694465683638665,1.8027829035705503,No,Sun,Dinner,3
13.919043433265623,1.883074666646308,No,Sun,Dinner,2
18.700398549023955,2.8007549953875324,Yes,Sun,Dinner,2
24.447304754445195,2.9020488112356535,No,Sun,Dinner,3
21.448928868830233,1.9116481725720242,No,Sun,Dinner,2
32.805356243248674,2.963897302770882,No,Sun,Dinner,4
10.966948210742023,1.628407515864052,Yes,Sat,Dinner,2
10.076115296963557,1.8268015331882783,Yes,Sat,Dinner,2
53.071078518302855,6.5451749598387625,Yes,Sat,Dinner,3
14.831221677149479,3.1321767979938575,Yes,Sat,Dinner,2
7.66760737599252,5.384663963830966,Yes,Sun,Dinner,2
33.758570540704625,2.4365812381013976,Yes,Sun,Dinner,2
17.802823253744506,4.196406974984411,Yes,Sun,Dinner,2
33.087037871786585,2.3312556572872065,Yes,Sun,Dinner,2
17.45056000748382,2.0338402440713916,Yes,Sun,Dinner,2
14.31652026960501,2.0706746140931864,Yes,Sun,Dinner,2
8.693662251347568,4.280510909770212,Yes,Sun,Dinner,2
35.26639779153306,2.763985366675999,Yes,Sun,Dinner,2
36.726732193528285,2.869358728972337,Yes,Sun,Dinner,4
21.794904024585367,4.616874632378034,Yes,Sun,Dinner,2
44.124140875390104,2.4047550561914264,Yes,Sun,Dinner,3
24.36904930955632,5.617819480827768,Yes,Sun,Dinner,4
40.48615243915543,2.2294056257597514,Yes,Sun,Dinner,2
21.82193836028906,4.561315080803838,No,Sun,Dinner,5
20.929378274081984,3.2264316221865714,Yes,Sun,Dinner,3
27.749389713645385,1.5834862537623025,Yes,Sun,Dinner,5
18.140485701284355,3.6622765931352843,Yes,Sun,Dinner,3
20.98619249145979,3.1504495126601846,Yes,Sun,Dinner,3
16.519616045609403,1.4272746568405135,Yes,Sun,Dinner,2
20.388347430334996,3.423184324839581,Yes,Thur,Lunch,2
26.703332070225382,2.1010075579668985,Yes,Thur,Lunch,2
14.414227691885909,2.166053935068201,Yes,Thur,Lunch,2
17.950595509466872,3.6798482883130057,Yes,Thur,Lunch,2
8.02965335675332,1.3781770451563093,No,Thur,Lunch,2
9.509642837375225,1.90509119672293,Yes,Thur,Lunch,2
39.350742074805055,3.734557198488583,Yes,Thur,Lunch,4
12.962343493535718,2.1278003205092983,Yes,Thur,Lunch,2
14.788360037714138,2.117132479937255,Yes,Thur,Lunch,2
18.93534894990618,3.956234714474829,Yes,Thur,Lunch,3
12.404095333879155,2.1667016447821625,Yes,Thur,Lunch,2
14.041866216399214,1.839272167495904,Yes,Thur,Lunch,2
16.400349008528586,2.3008060530682513,Yes,Thur,Lunch,2
19.17204204719322,3.822354225681637,Yes,Thur,Lunch,4
16.951008358015336,3.258555567881943,Yes,Thur,Lunch,3
27.779644381565152,3.040954207719916,Yes,Sat,Dinner,3
40.78708517491088,2.1722659024169575,Yes,Sat,Dinner,4
26.175306991643424,1.7362161050878333,Yes,Sat,Dinner,2
13.32433854163076,2.4453863388173094,Yes,Sat,Dinner,2
27.650617958269727,1.58880453167745,Yes,Sat,Dinner,3
25.492342076620133,4.819288794946237,Yes,Sat,Dinner,4
50.307449158215505,6.561384201366169,No,Sat,Dinner,4
12.274178540573208,2.5060646167932124,Yes,Sat,Dinner,2
28.5320924517541,5.553808503132193,Yes,Sat,Dinner,3
11.686432974462734,1.0941399900823794,Yes,Sat,Dinner,2
27.042501299371402,2.3416971990913726,Yes,Sat,Dinner,5
10.494803947447949,1.4561285772552248,Yes,Sat,Dinner,2
8.096993834159424,1.5603993012845603,Yes,Sat,Dinner,2
30.91042806957826,2.319838278496009,Yes,Sat,Dinner,4
11.188646450536318,2.1557614118773323,Yes,Fri,Lunch,2
14.340518020529462,3.1899271107662854,Yes,Fri,Lunch,2
8.588416862674372,1.984528161494079,Yes,Fri,Lunch,1
16.55228496596188,3.274708536443627,No,Fri,Lunch,3
13.69273012418136,1.6074002713895603,Yes,Fri,Lunch,2
16.66917903613803,2.285212607098531,Yes,Fri,Lunch,2
10.6805482768775,1.8076615049547398,Yes,Fri,Lunch,2
22.48310772208079,2.55700674155644,No,Sat,Dinner,4
12.454435951971256,2.639452018633883,No,Sat,Dinner,2
22.262052550950262,2.640624499414268,Yes,Sat,Dinner,2
25.144214929471364,1.5375619484781589,Yes,Sat,Dinner,4
16.910035257542237,2.992749416064285,Yes,Sat,Dinner,3
11.383607519168333,3.2685055996331744,No,Sat,Dinner,2
10.127175829978034,1.4047638485561325,No,Sat,Dinner,2
15.42444053632587,3.0093309824126635,Yes,Sat,Dinner,2
9.517103471393574,1.2712512803253293,No,Sat,Dinner,2
12.298813799922687,0.940743794295032,Yes,Sat,Dinner,2
31.80847951052678,0.8973736530414391,Yes,Sat,Dinner,2
38.21713091749348,3.2286455372282634,No,Sat,Dinner,3
29.67528899892132,4.939739954288854,No,Sat,Dinner,3
24.536955237514405,1.8127765917193117,Yes,Sat,Dinner,2
22.592873203576175,1.78114872646043,Yes,Sat,Dinner,2
18.382789364924374,1.6159223465928994,No,Sat,Dinner,2
18.30322258646976,2.8749837807732628,No,Thur,Dinner,2
17.510750306390662,1.1013651295879172,No,Sun,Dinner,2
11.028506738518185,1.656851360417092,No,Sun,Dinner,3
23.06453684226355,3.2225524703055237,No,Sun,Dinner,3
25.735106916362056,2.996295609390735,No,Sun,Dinner,2
22.245374566232037,3.2058821943579843,No,Sun,Dinner,4
22.985930514998124,4.066067435891169,No,Sun,Dinner,4
8.36822466503031,1.8645543843857806,No,Sun,Dinner,2
28.773327009533258,2.4754232677844556,No,Sun,Dinner,4
14.515395509094711,2.00607933537001,No,Sun,Dinner,2
14.86859494673718,3.3899447135826457,No,Sun,Dinner,2
10.555331021231916,1.8694096524043866,No,Sun,Dinner,2
33.218618146369224,3.430419222441673,No,Sun,Dinner,4
16.5527031672723,1.4661810492877567,No,Sun,Dinner,2
19.015804079649175,3.078450140156358,No,Sun,Dinner,4
13.989337386218846,2.78421240709592,No,Sun,Dinner,2
23.603036885579627,3.4299388435837255,No,Sun,Dinner,2
9.733197034249148,1.691250120239756,No,Sun,Dinner,3
16.415480559264186,4.030483519076766,No,Sun,Dinner,3
18.483178794202036,3.2192423996221313,No,Sun,Dinner,3
19.08229676001061,3.1412011525895824,No,Sat,Dinner,3
18.687284693681413,4.425217828130543,No,Sat,Dinner,2
20.748175079154546,2.526998178548554,No,Sat,Dinner,2
14.206473194301617,2.2891263649153406,No,Sat,Dinner,2
41.45035750784881,5.946533403506323,No,Sat,Dinner,4
19.89530747036273,3.28508442195673,No,Sat,Dinner,2
19.158833180244287,2.321932592160057,No,Sat,Dinner,4
14.405195434221701,1.8407196233020033,No,Sat,Dinner,2
12.290911235101484,1.9678040763955305,No,Sat,Dinner,2
23.571757628272927,3.6922970434474385,No,Sat,Dinner,2
20.115700805143657,2.4499758706116923,No,Sat,Dinner,2
8.678916602017788,1.481280813488643,No,Sat,Dinner,2
17.921968302546954,2.628677094479116,No,Sat,Dinner,4
15.384032637188161,2.7289355145608916,No,Sat,Dinner,2
22.475655401345325,1.9784725055639507,No,Sat,Dinner,4
18.898430395907635,3.092466349322395,No,Sat,Dinner,2
25.226289045224096,2.79527649584329,No,Sat,Dinner,3
14.901599919159091,1.9319787405126516,No,Sat,Dinner,3
16.3599193701272,2.9486849184377695,No,Sat,Dinner,3
20.239569213140683,2.0009324013959398,No,Sat,Dinner,3
32.839825351005324,3.570700817592362,No,Sat,Dinner,3
17.333595412182042,2.3136849078926405,No,Sat,Dinner,3
16.447282195388453,2.477642909527969,No,Sun,Dinner,2
12.649537916979963,3.1496009895434676,No,Sun,Dinner,2
10.54181127708927,1.2781267645471872,No,Sun,Dinner,2
28.3543920428282,5.173662267041819,No,Sun,Dinner,4
18.892474676518912,2.7452233585387478,No,Sun,Dinner,2
24.34368588899786,4.335586378611486,No,Sun,Dinner,2
31.672929106424718,4.232585520670376,No,Sun,Dinner,4
26.264176322898106,1.7809371917616634,No,Sun,Dinner,3
17.54094686138719,3.016749611849828,No,Sun,Dinner,2
11.439705140872642,2.465803748401904,No,Sun,Dinner,2
10.041235388192046,2.766103543014549,No,Sun,Dinner,2
34.98067649792666,3.4545900579222795,No,Sun,Dinner,4
9.372671139899708,1.5650833117649736,No,Sun,Dinner,2
23.694840192357297,3.3218131730336093,No,Sun,Dinner,4
20.48093539292073,3.082626848091988,No,Sun,Dinner,2
34.52750257574337,2.2131038076941527,Yes,Sat,Dinner,4
26.179532476794,1.3548234981354548,No,Sat,Dinner,2
11.285316320119374,1.5962252512570752,Yes,Sat,Dinner,2
50.27419161441284,5.210216154167406,No,Sat,Dinner,4
20.06184942314934,2.593193797981528,Yes,Sat,Dinner,2
13.711295647705372,2.1265142139740543,Yes,Sat,Dinner,2
10.034223424454515,2.079607068473048,Yes,Sat,Dinner,2
17.042941617055686,3.8533004317411703,Yes,Sat,Dinner,4
17.099727674927617,2.7682516065584686,No,Sat,Dinner,3
18.74260228687385,3.2400351051078906,No,Sat,Dinner,3
16.945637558636133,2.5241555349617504,No,Sat,Dinner,2
3.360869812517236,0.9824996001449182,Yes,Sat,Dinner,1
19.615042301986602,1.9023346358438922,No,Sat,Dinner,2
15.681935830079215,2.087222763296218,Yes,Sat,Dinner,2
11.407652536748635,1.90073492452824,No,Sat,Dinner,2
18.775546675464035,2.771098469828623,No,Sat,Dinner,3
29.38401579254694,2.817757177354395,Yes,Sat,Dinner,2
23.86195965775797,4.042032729125804,Yes,Sat,Dinner,2
14.962354216730457,2.3961968014840025,No,Sat,Dinner,2
11.063723378643584,1.1904870109352446,No,Sat,Dinner,2
19.131811219231505,2.946012219239432,Yes,Sat,Dinner,2
29.079196236112708,3.5764610326580417,No,Thur,Lunch,4
21.766109208085265,2.3348607784589133,No,Thur,Lunch,2
17.719058389415757,2.6484637929729486,No,Thur,Lunch,2
17.695617964667402,2.744264741593285,Yes,Thur,Lunch,2
16.680965172644164,3.356555943788006,No,Thur,Lunch,2
9.822751781154897,1.9501266070312433,No,Thur,Lunch,1
32.715415917204325,3.397273111602031,Yes,Thur,Lunch,2
15.00595878023404,1.97819784519039,No,Thur,Lunch,2
35.48541448518177,4.022975890113449,No,Thur,Lunch,4
12.157309113192218,2.0150013789253984,No,Thur,Lunch,2
19.882182941279922,3.859155798536984,No,Thur,Lunch,2
24.586071989579658,4.718473038986206,No,Thur,Lunch,2
20.080729952468527,2.3872234263359067,No,Thur,Lunch,2
28.837404237301616,2.7957349670578253,Yes,Fri,Dinner,2
22.047029060835165,2.8335332006525693,No,Fri,Dinner,2
5.5655636199005825,1.0395666446722291,Yes,Fri,Dinner,2
17.250173382826134,4.463824052429824,Yes,Fri,Dinner,2
23.793616914000697,2.838780289373181,No,Fri,Dinner,2
38.137709518013295,3.319948022592725,Yes,Fri,Dinner,4
25.963624647208093,3.2316341129710207,Yes,Fri,Dinner,2
12.584125116829036,1.6389884541524942,Yes,Fri,Dinner,2
22.96074017576486,2.7263894745449475,Yes,Fri,Dinner,2
12.511991954627243,1.497729492778765,No,Fri,Dinner,2
12.107113735555545,2.3300430743228935,Yes,Fri,Dinner,2
15.609418899798333,3.2222206979753825,Yes,Fri,Dinner,2
43.782286838510565,1.676328050628209,Yes,Sat,Dinner,3
22.323083591762874,3.2393555977136397,Yes,Sat,Dinner,2
22.552882213172676,3.7027756214567433,No,Sat,Dinner,2
14.601538594772162,1.6711929825424332,Yes,Sat,Dinner,2
20.109759105043516,3.4619401746598815,Yes,Sat,Dinner,2
24.818678791878597,3.6547128660099464,Yes,Sat,Dinner,2
19.113839403640895,3.775443587334822,No,Sat,Dinner,2
15.243622350496388,4.2436606834483,Yes,Sat,Dinner,2
12.785661583922407,2.887175016149181,No,Sat,Dinner,2
6.668784685359762,1.097579735953174,No,Sat,Dinner,1
39.372840498119615,3.107240649777687,No,Sun,Dinner,3
23.757007354435526,1.9976369416151758,No,Sun,Dinner,2
25.987999988049033,3.4586100717198924,No,Sun,Dinner,3
18.090090424808768,3.7085667741140123,No,Sun,Dinner,2
30.62983411629925,3.3826511977673945,No,Sun,Dinner,4
11.430038149392105,1.5576601103583272,No,Thur,Lunch,2
11.729652158881054,1.8873710524157807,No,Thur,Lunch,2
22.504961491418456,2.2579967708493203,No,Thur,Lunch,4
12.726456302379434,2.4355085925639974,No,Thur,Lunch,2
13.364414303905443,1.6535022179731105,No,Thur,Lunch,2
13.171986874080934,2.5417794550679176,No,Thur,Lunch,2
16.329799982605543,2.0409149121253805,No,Thur,Lunch,2
13.560512278877344,2.36847801981442,No,Thur,Lunch,2
31.72769421938609,2.7918591966000124,No,Thur,Lunch,6
8.624098031773656,1.6157140367955711,No,Thur,Lunch,2
13.922028094224569,1.822762922130913,No,Thur,Lunch,2
10.709399144781148,1.8153780502266283,No,Thur,Lunch,2
20.595731283315907,1.767039478990338,No,Thur,Lunch,3
17.22250436249968,1.354620282055593,No,Thur,Lunch,2
21.696372933235114,2.185181724051582,No,Thur,Lunch,2
11.6740378776482,1.4683776702451392,No,Thur,Lunch,2
11.423300834218923,2.0184444263222465,No,Thur,Lunch,2
17.822361279275007,3.2038609399393474,No,Thur,Lunch,2
7.962978198095123,1.1856740458551123,No,Thur,Lunch,2
9.82443244520356,1.8655015773751473,No,Thur,Lunch,2
14.165218305086393,2.025618959097765,No,Thur,Lunch,2
17.462676646653758,1.8077135695097066,Yes,Thur,Lunch,2
12.02881474824867,2.6611692440039643,No,Thur,Lunch,2
17.574158709362298,3.5834144356614788,No,Thur,Lunch,2
35.007271855521886,5.2006545704283,No,Thur,Lunch,6
38.43823334934382,3.8710293160358025,No,Thur,Lunch,5
25.56276350952627,4.179108486851409,No,Thur,Lunch,6
16.694641144271944,2.31159929980999,No,Thur,Lunch,2
7.68505031485895,1.6032589673024908,No,Thur,Lunch,2
20.193228221900455,1.049906158023339,No,Thur,Lunch,3
11.918658995931452,1.6189160713160733,No,Thur,Lunch,2
10.067394765306096,1.6088022327877238,No,Thur,Lunch,2
8.19550418178215,1.8500267151991008,No,Thur,Lunch,2
13.105113254176823,2.567961673164693,No,Sun,Dinner,2
13.53555314563228,1.978534434668059,No,Sun,Dinner,2
17.41008981901362,2.68861394679244,No,Sun,Dinner,3
23.137712874333065,1.848497271116099,No,Sun,Dinner,4
20.209806036207304,1.7622325810318284,No,Sun,Dinner,4
29.509723948642723,4.4816198057517935,No,Sun,Dinner,5
51.900779933196766,3.825374140163411,No,Sun,Dinner,6
27.30402581527811,3.1567792460885764,No,Sun,Dinner,4
14.720586280087964,2.4287761750630654,No,Sun,Dinner,2
15.573511899575555,2.0163544769751547,No,Sun,Dinner,4
21.319497778742136,3.06376564007675,No,Sun,Dinner,4
12.041408337449893,2.3918503786666054,No,Sun,Dinner,2
16.869864581807114,1.9948059243124143,No,Sun,Dinner,3
14.235949159516148,1.9549420174937278,No,Sun,Dinner,2
18.295773784303446,2.8842549666216746,Yes,Sun,Dinner,2
24.950792666056394,3.2106534639504662,No,Sun,Dinner,3
19.576887494145836,2.105295436996382,No,Sun,Dinner,2
31.197935099834034,3.056915976492556,No,Sun,Dinner,4
10.217325141705423,1.7386174969340673,Yes,Sat,Dinner,2
10.63604771799827,1.8692926899711115,Yes,Sat,Dinner,2
47.114227534452226,7.5596774576248755,Yes,Sat,Dinner,3
16.02722615530163,2.989151439679632,Yes,Sat,Dinner,2
6.62953820430529,5.393117547783722,Yes,Sun,Dinner,2
33.6298067433797,2.336497845910935,Yes,Sun,Dinner,2
17.447773627969994,3.66518686291294,Yes,Sun,Dinner,2
